C,epsilon,mae_avg,mse_avg,rmse_avg
10.0,0.004641588833612782,0.2702098497596986,0.1616336971081646,0.39911787226852835
10.0,0.016681005372000592,0.26864216824255893,0.16042596469995443,0.39753216858811774
10.0,0.05994842503189409,0.2642525820945478,0.15754270036880208,0.3938413962231525
10.0,0.21544346900318845,0.26247309853328665,0.15721213391078243,0.39345497448952116
10.0,0.7742636826811278,0.3216495557333402,0.19954429826949832,0.44415135287416163
10.0,2.782559402207126,0.9901408450704204,1.1036478873239393,1.0503138363563784
10.0,10.0,0.9901408450704204,1.1036478873239393,1.0503138363563784
46.41588833612773,0.0001,0.30481381715828965,0.1922214522207526,0.4349462003157056
46.41588833612773,0.00035938136638046257,0.30475410504891753,0.19217096667421624,0.4348894062814794
46.41588833612773,0.001291549665014884,0.30448087189526213,0.19196933552197565,0.4346631875313083
46.41588833612773,0.004641588833612782,0.30356023355980727,0.1912694810075733,0.4338677127760123
46.41588833612773,0.016681005372000592,0.30060526565011764,0.18899687711612154,0.4313085078759932
46.41588833612773,0.05994842503189409,0.29318060410959984,0.18336227934053154,0.4252124309104424
46.41588833612773,0.21544346900318845,0.3011209608087494,0.18698828577646556,0.4308505324139961
46.41588833612773,0.7742636826811278,0.3587975897851745,0.23849578706968416,0.4859684318911608
46.41588833612773,2.782559402207126,0.9901408450704204,1.1036478873239393,1.0503138363563784
46.41588833612773,10.0,0.9901408450704204,1.1036478873239393,1.0503138363563784
215.44346900318823,0.0001,0.3940050688947621,0.31323624959583374,0.5567205834937756
215.44346900318823,0.00035938136638046257,0.3939016509091954,0.3131136058580551,0.5566155834221547
215.44346900318823,0.001291549665014884,0.3936140611748559,0.31273935080037346,0.5562938588061241
215.44346900318823,0.004641588833612782,0.39258401429277917,0.3114115125593294,0.5551555296422592
215.44346900318823,0.016681005372000592,0.3890062725768727,0.30690048852285334,0.5512583849386206
215.44346900318823,0.05994842503189409,0.3760339585210369,0.2898629478000741,0.535686620689323
215.44346900318823,0.21544346900318845,0.36194681378795596,0.26604401623743906,0.5126334717091435
215.44346900318823,0.7742636826811278,0.39946430468468186,0.2853475472850581,0.5312225324040949
215.44346900318823,2.782559402207126,0.9901408450704204,1.1036478873239393,1.0503138363563784
215.44346900318823,10.0,0.9901408450704204,1.1036478873239393,1.0503138363563784
1000.0,0.0001,0.4654239141152317,0.4224617561194006,0.6461054568810785
1000.0,0.00035938136638046257,0.4653054182096775,0.4222834846885407,0.6459733488933008
1000.0,0.001291549665014884,0.4648929890509444,0.42165392499774007,0.6454923642888057
1000.0,0.004641588833612782,0.463433608800607,0.41941577740855357,0.6437872016342331
1000.0,0.016681005372000592,0.4581958499429044,0.41166258449187526,0.6378567741865847
1000.0,0.05994842503189409,0.4422966625536323,0.3839006150867223,0.6160126527910269
1000.0,0.21544346900318845,0.41422011119904834,0.342924572244155,0.581541382533476
1000.0,0.7742636826811278,0.43256030121018163,0.3346996062156575,0.5746202309081379
1000.0,2.782559402207126,0.9901408450704204,1.1036478873239393,1.0503138363563784
1000.0,10.0,0.9901408450704204,1.1036478873239393,1.0503138363563784
