C,epsilon,mae_avg,mse_avg,rmse_avg
0.001,0.0001,0.3016630269176189,0.23191704069292302,0.47678327251642083
0.001,0.00035938136638046257,0.3016630269176189,0.23191704069292302,0.47678327251642083
0.001,0.001291549665014884,0.30164733850062425,0.23190006749707354,0.4767674793704719
0.001,0.004641588833612782,0.30165873047148506,0.23194141844940352,0.4768036559646407
0.001,0.016681005372000592,0.3015575859338797,0.23196562008483568,0.4768331685097428
0.001,0.05994842503189409,0.3015654668903336,0.23175681528882489,0.4766631137880724
0.001,0.21544346900318845,0.3028457694332879,0.23118082935128306,0.4760660383664092
0.001,0.7742636826811278,0.383638297758215,0.26790593946759617,0.5147708435155852
0.001,2.782559402207126,0.9901408450704204,1.1036478873239393,1.0503138363563784
0.001,10.0,0.9901408450704204,1.1036478873239393,1.0503138363563784
0.004641588833612777,0.0001,0.28123713704861075,0.20729434820816958,0.45011735811465936
0.004641588833612777,0.00035938136638046257,0.2812272765816029,0.2072958330750862,0.45011395175384533
0.004641588833612777,0.001291549665014884,0.2812023842903649,0.20731157390967056,0.45013574113262217
0.004641588833612777,0.004641588833612782,0.28118221926754755,0.20741571629980998,0.4502552995011822
0.004641588833612777,0.016681005372000592,0.28144313160151135,0.2075742478091968,0.4504247026708798
0.004641588833612777,0.05994842503189409,0.28240173858677425,0.20872827161222904,0.4516754703394453
0.004641588833612777,0.21544346900318845,0.28347013407827726,0.20734104864917016,0.45027433861049565
0.004641588833612777,0.7742636826811278,0.3765255505702666,0.25798066630007715,0.505034272402638
0.004641588833612777,2.782559402207126,0.9901408450704204,1.1036478873239393,1.0503138363563784
0.004641588833612777,10.0,0.9901408450704204,1.1036478873239393,1.0503138363563784
0.021544346900318832,0.0001,0.24693257263181673,0.15812585305398125,0.3923275761414266
0.021544346900318832,0.00035938136638046257,0.24691741388368618,0.15811934621604912,0.392319963259383
0.021544346900318832,0.001291549665014884,0.24687341483693018,0.15808311272422076,0.3922801900439407
0.021544346900318832,0.004641588833612782,0.2467369332191045,0.1579506339749906,0.3921301984381607
0.021544346900318832,0.016681005372000592,0.2467121065732237,0.15784390486831681,0.39206408348462507
0.021544346900318832,0.05994842503189409,0.24706064456413532,0.15791880325398516,0.39224317163985833
0.021544346900318832,0.21544346900318845,0.2520615042061086,0.16309777323954272,0.398549257882549
0.021544346900318832,0.7742636826811278,0.34836464252674065,0.22573540918521476,0.4731542634443458
0.021544346900318832,2.782559402207126,0.9901408450704204,1.1036478873239393,1.0503138363563784
0.021544346900318832,10.0,0.9901408450704204,1.1036478873239393,1.0503138363563784
0.1,0.0001,0.21380537484007228,0.10568431371479818,0.32144856576107217
0.1,0.00035938136638046257,0.21380105016493545,0.10567668373479919,0.32143742469477343
0.1,0.001291549665014884,0.21379351793218984,0.10566344891347587,0.3214169270195434
0.1,0.004641588833612782,0.2137526485204048,0.10559544399213712,0.32132211363697305
0.1,0.016681005372000592,0.21342336654756727,0.10543921616904275,0.32105358873209155
0.1,0.05994842503189409,0.21337070846969172,0.1058353588433197,0.3215069524087144
0.1,0.21544346900318845,0.21503458456623323,0.10925102610563511,0.3265544602020883
0.1,0.7742636826811278,0.30611728596253196,0.17170113146114174,0.4119601512523488
0.1,2.782559402207126,0.9901408450704204,1.1036478873239393,1.0503138363563784
0.1,10.0,0.9901408450704204,1.1036478873239393,1.0503138363563784
0.46415888336127775,0.0001,0.20286908138897303,0.0823092976835286,0.28412447858526646
